EVENT_ID,STATE,YEAR,MONTH_NAME,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
593971,ALABAMA,2015,July,EF0,,-86.8958,,-86.8889,0,0,0,0,
593973,ALABAMA,2015,July,EF0,,-86.7771,,-86.7749,0,0,0,0,
589189,ILLINOIS,2015,May,EF1,,-90.4506,,-90.3928,0,0,0,0,0.00K
593975,ALABAMA,2015,July,EF0,,-87.5256,,-87.5093,0,0,0,0,
595615,NORTH DAKOTA,2015,July,EF0,,-97.16,,-97.16,0,0,0,0,
593974,ALABAMA,2015,July,EF1,,-87.7084,,-87.6218,0,0,0,0,
595620,MINNESOTA,2015,July,EF0,,-96.16,,-96.13,0,0,0,0,
595621,MINNESOTA,2015,July,EF0,,-96.01,,-96.01,0,0,0,0,0.00K
597703,SOUTH DAKOTA,2015,August,EF0,,-98.44,,-98.435,0,0,0,0,0.00K
582969,NORTH CAROLINA,2015,June,EF0,,-76.2268,,-76.2261,0,0,0,0,5.00K
593976,ALABAMA,2015,July,EF0,,-87.5093,,-87.4871,0,0,0,0,
556263,ALABAMA,2015,January,EF0,,-87.8384,,-87.8298,0,0,0,0,0.00K
609209,TEXAS,2015,October,EF2,,-95.235,,-95.205,0,0,0,0,2.00M
555633,GEORGIA,2015,January,EF0,,-83.3551,,-83.3215,0,0,0,0,10.00K
555406,ALABAMA,2015,January,EF2,,-86.375,,-86.201,0,0,0,0,200.00K
602176,TEXAS,2015,October,EF1,,-95.444,,-95.4352,0,0,0,0,50.00K
602180,TEXAS,2015,October,EF0,,-95.1286,,-95.1267,0,0,0,0,75.00K
555626,GEORGIA,2015,January,EF0,,-83.5002,,-83.4974,0,0,0,0,15.00K
555634,GEORGIA,2015,January,EF1,,-83.2403,,-83.2349,0,0,0,0,3.00K
602185,TEXAS,2015,October,EF2,,-95.1126,,-95.0633,0,0,0,0,12.00M
583714,SOUTH DAKOTA,2015,June,EF0,,-98.47,,-98.464,0,0,0,0,0.00K
549233,MISSISSIPPI,2015,January,EF2,,-89.0711,,-88.9911,0,0,0,0,500.00K
549251,MISSISSIPPI,2015,January,EF1,,-88.93,,-88.91,0,0,0,0,10.00K
582970,NORTH CAROLINA,2015,June,EF1,,-77.0697,,-77.0677,0,0,0,0,5.00K
549253,MISSISSIPPI,2015,January,EF1,,-88.91,,-88.8275,0,0,0,0,20.00K
555830,MISSISSIPPI,2015,January,EF1,,-88.9911,,-88.9909,0,0,0,0,7.00K
556256,ALABAMA,2015,January,EF0,,-88.3707,,-88.3615,0,0,0,0,0.00K
549208,MISSISSIPPI,2015,January,EF1,,-89.68,,-89.6553,0,0,0,0,20.00K
556257,ALABAMA,2015,January,EF1,,-88.2937,,-88.2822,0,0,0,0,0.00K
556258,ALABAMA,2015,January,EF1,,-88.1268,,-88.1229,0,0,0,0,0.00K
556262,ALABAMA,2015,January,EF0,,-87.8438,,-87.8384,0,0,0,0,0.00K
555405,ALABAMA,2015,January,EF0,,-87.1667,,-87.1649,0,0,0,0,10.00K
589194,VIRGINIA,2015,June,EF0,,-77.3226,,-77.3076,0,0,0,0,25.00K
549290,MISSISSIPPI,2015,January,EF0,,-88.29,,-88.29,0,0,0,0,5.00K
549199,MISSISSIPPI,2015,January,EF0,,-89.96,,-89.96,0,0,0,0,1.00K
549220,MISSISSIPPI,2015,January,EF1,,-89.65,,-89.6341,0,0,0,0,40.00K
562009,MISSOURI,2015,March,EF0,,-91.82,,-91.8089,0,0,0,0,5.00K
553878,WASHINGTON,2015,January,EF1,,-122.59,,-122.59,0,0,0,0,0.00K
580031,KANSAS,2015,July,EF1,,-97.99,,-98.0114,0,0,0,0,20.00K
590448,IOWA,2015,June,EF1,,-91.3607,,-91.2902,0,0,0,0,0.00K
610626,IOWA,2015,June,EF1,,-91.2844,,-91.2494,0,0,0,0,300.00K
550341,FLORIDA,2015,January,EF0,,-82.2554,,-82.2376,0,0,0,0,10.00K
549313,MISSISSIPPI,2015,January,EF1,,-88.482,,-88.4398,0,0,0,0,20.00K
561165,GEORGIA,2015,April,EF2,,-81.9498,,-81.9052,0,0,0,0,
550957,GEORGIA,2015,January,EF1,,-83.625,,-83.62,0,0,0,0,3.00K
550941,ALABAMA,2015,January,EF0,,-85.086,,-85.0769,0,0,0,0,0.00K
565780,KANSAS,2015,May,EF3,,-97.6507,,-97.6203,1,0,0,0,600.00K
549262,MISSISSIPPI,2015,January,EF1,,-88.74,,-88.7,0,0,0,0,47.00K
567138,ALABAMA,2015,April,EF1,,-85.3112,,-85.2815,0,0,0,0,1.00M
565118,NEBRASKA,2015,May,EF0,,-96.6322,,-96.6271,0,0,0,0,0.00K
562227,MISSOURI,2015,April,EF0,,-94.4233,,-94.4211,0,0,0,0,10.00K
562225,MISSOURI,2015,April,EF0,,-94.1732,,-94.1353,0,0,0,0,5.00K
562235,MISSOURI,2015,April,EF1,,-94.18,,-94.0798,0,0,0,0,10.00K
565137,FLORIDA,2015,February,EF0,,-80.1434,,-80.1266,0,0,0,0,8.00K
590307,IOWA,2015,June,EF1,,-91.6874,,-91.6613,0,0,0,0,50.00K
560385,FLORIDA,2015,February,EF1,,-80.153,,-80.1489,0,0,0,0,5.00K
563534,COLORADO,2015,April,EF1,,-102.4669,,-102.4669,0,0,0,0,25.00K
567125,FLORIDA,2015,April,EF0,,-85.95,,-85.9494,0,0,0,0,2.00K
563615,TEXAS,2015,April,EF1,,-94.4609,,-94.3595,0,0,0,0,0.00K
560744,KANSAS,2015,April,EF0,,-97.69,,-97.6987,0,0,0,0,0.00K
566433,KENTUCKY,2015,April,EF0,,-87.6891,,-87.6754,0,0,0,0,20.00K
567023,TEXAS,2015,May,EF0,,-101.41,,-101.4057,0,0,0,0,0.00K
567122,FLORIDA,2015,April,EF1,,-84.3136,,-84.2574,0,0,0,0,40.00K
610099,IOWA,2015,October,EF0,,-95.0509,,-94.9971,0,0,0,0,5.00K
571903,TEXAS,2015,April,EF0,,-97.2244,,-97.2354,0,0,0,0,200.00K
562001,KANSAS,2015,April,EF0,,-95.0333,,-94.9936,0,0,0,0,0.00K
572294,TEXAS,2015,April,EF1,,-93.992,,-93.9517,0,0,0,0,20.00K
563528,COLORADO,2015,April,EF0,,-102.88,,-102.88,0,0,0,0,0.00K
565779,MISSISSIPPI,2015,April,EF1,,-89.1155,,-89.0175,0,0,0,0,150.00K
567123,FLORIDA,2015,April,EF0,,-86.03,,-86.0286,0,0,0,0,0.00K
567127,FLORIDA,2015,April,EF1,,-85.41,,-85.3904,0,0,0,0,5.00K
567128,ALABAMA,2015,April,EF1,,-85.3904,,-85.1067,0,0,0,0,100.00K
565077,MISSISSIPPI,2015,April,EF0,,-89.72,,-89.72,0,0,0,0,0.00K
566748,ARKANSAS,2015,May,EF2,,-93.8659,,-93.8617,8,0,2,0,1.50M
567217,TENNESSEE,2015,April,EF0,,-87.0422,,-86.9422,0,0,0,0,20.00K
562238,MISSOURI,2015,April,EF2,,-91.93,,-91.7934,0,0,0,0,600.00K
566993,INDIANA,2015,April,EF1,,-87.58,,-87.4639,0,0,0,0,400.00K
565786,MISSISSIPPI,2015,April,EF0,,-88.8574,,-88.8429,0,0,0,0,10.00K
567024,TEXAS,2015,May,EF0,,-101.43,,-101.3901,0,0,0,0,0.00K
566529,MISSOURI,2015,May,EF0,,-93.4336,,-93.2925,0,0,0,0,15.00K
568047,COLORADO,2015,May,EF0,,-103.575,,-103.5602,0,0,0,0,0.00K
571467,MICHIGAN,2015,June,EF0,,-83.9439,,-83.9385,0,0,0,0,10.00K
565905,IOWA,2015,May,EF1,,-94.7834,,-94.6361,0,0,0,0,1.00M
565931,KANSAS,2015,May,EF1,,-97.932,,-97.923,0,0,0,0,
565932,KANSAS,2015,May,EF1,,-97.93,,-97.9122,0,0,0,0,
570588,WISCONSIN,2015,May,EF0,,-89.6461,,-89.6457,0,0,0,0,0.00K
572101,WYOMING,2015,May,EF1,,-104.211,,-104.15,0,0,0,0,0.00K
608901,TEXAS,2015,November,EF0,,-101.2528,,-101.246,0,0,0,0,0.00K
608902,TEXAS,2015,November,EF0,,-101.0777,,-101.077,0,0,0,0,0.00K
565933,KANSAS,2015,May,EF0,,-97.8952,,-97.878,0,0,0,0,
565936,KANSAS,2015,May,EF0,,-97.4436,,-97.4436,0,0,0,0,
566125,CALIFORNIA,2015,April,EF0,,-115.4,,-115.4,0,0,0,0,5.00K
571916,TEXAS,2015,April,EF1,,-94.0114,,-93.8777,0,0,0,0,50.00K
572113,TEXAS,2015,April,EF0,,-93.7917,,-93.7268,0,0,0,0,5.00K
608884,TEXAS,2015,November,EF1,,-100.575,,-100.547,0,0,0,0,
566955,MISSOURI,2015,April,EF0,,-89.7246,,-89.6937,0,0,0,0,60.00K
566749,TEXAS,2015,May,EF1,,-95.5807,,-95.5809,0,0,0,0,125.00K
608903,TEXAS,2015,November,EF0,,-100.962,,-100.896,0,0,0,0,0.00K
566994,INDIANA,2015,April,EF1,,-87.4639,,-87.4087,0,0,0,0,30.00K
565934,KANSAS,2015,May,EF2,,-97.8974,,-97.6617,0,0,0,0,
572080,WYOMING,2015,May,EF0,,-105.843,,-105.8466,0,0,0,0,0.00K
567952,LOUISIANA,2015,April,EF1,,-93.2902,,-93.2709,0,0,0,0,15.00K
608872,TEXAS,2015,November,EF1,,-100.2721,,-100.2421,0,0,0,0,
608895,TEXAS,2015,November,EF0,,-101.1272,,-101.126,0,0,0,0,
566750,TEXAS,2015,May,EF1,,-95.5761,,-95.5706,0,0,0,0,125.00K
566237,NEBRASKA,2015,May,EF1,,-96.7087,,-96.6912,0,0,0,0,0.00K
566995,INDIANA,2015,April,EF1,,-87.1655,,-87.146,0,0,0,0,100.00K
574247,ILLINOIS,2015,April,EF0,,-88.9401,,-88.9106,0,0,0,0,0.00K
574248,ILLINOIS,2015,April,EF0,,-88.9752,,-88.9457,0,0,0,0,0.00K
565935,KANSAS,2015,May,EF3,,-97.5478,,-97.5243,0,0,0,0,
608881,TEXAS,2015,November,EF1,,-100.664,,-100.6,0,0,0,0,
573593,TEXAS,2015,May,EF0,,-99.3198,,-99.2759,0,0,0,0,0.00K
566751,TEXAS,2015,May,EF0,,-94.3114,,-94.3082,0,0,0,0,0.00K
566754,TEXAS,2015,May,EF0,,-94.2865,,-94.2762,0,0,0,0,0.00K
566238,NEBRASKA,2015,May,EF1,,-96.6912,,-96.6187,0,0,0,0,0.00K
571894,TEXAS,2015,April,EF0,,-97.383,,-97.3629,0,0,0,0,50.00K
572837,TEXAS,2015,April,EF0,,-100.629,,-100.382,0,0,0,0,0.00K
572839,TEXAS,2015,April,EF0,,-100.667,,-100.593,0,0,0,0,0.00K
572843,TEXAS,2015,April,EF0,,-100.21,,-100.128,0,0,0,0,0.00K
565941,KANSAS,2015,May,EF0,,-97.7064,,-97.7064,0,0,0,0,
565937,KANSAS,2015,May,EF1,,-97.7802,,-97.7558,0,0,0,0,
565945,KANSAS,2015,May,EF0,,-97.2698,,-97.2568,0,0,0,0,
565494,MISSISSIPPI,2015,April,EF1,,-89.9543,,-89.9334,0,0,0,0,20.00K
565462,LOUISIANA,2015,April,EF1,,-91.9171,,-91.8543,0,0,0,0,10.00K
571496,NEBRASKA,2015,May,EF0,,-101.97,,-101.9687,0,0,0,0,0.00K
566215,COLORADO,2015,May,EF0,,-104.14,,-104.14,0,0,0,0,0.00K
566223,COLORADO,2015,May,EF1,,-104.3,,-104.3,0,0,0,0,15.00K
567130,GEORGIA,2015,April,EF1,,-85.1067,,-84.9,0,0,0,0,50.00K
608810,ILLINOIS,2015,November,EF1,,-90.167,,-90.125,0,0,0,0,
608811,ILLINOIS,2015,November,EF0,,-90.2518,,-90.2517,0,0,0,0,
608866,TEXAS,2015,November,EF1,,-100.8281,,-100.7927,0,0,0,0,
578350,TEXAS,2015,May,EF0,,-99.19,,-99.1867,0,0,0,0,0.00K
566756,TEXAS,2015,May,EF0,,-94.2763,,-94.2647,0,0,0,0,0.00K
571895,TEXAS,2015,April,EF0,,-97.4108,,-97.3961,0,0,0,0,0.00K
571896,TEXAS,2015,April,EF0,,-97.3468,,-97.3452,0,0,0,0,600.00K
574254,ALABAMA,2015,April,EF1,,-85.0041,,-84.9419,0,0,0,0,0.00K
570659,TEXAS,2015,April,EF0,,-98.4348,,-98.4294,0,0,0,0,0.00K
565948,KANSAS,2015,May,EF0,,-97.5607,,-97.5607,0,0,0,0,0.00K
572162,LOUISIANA,2015,April,EF1,,-93.7268,,-93.5892,0,0,0,0,5.00K
565498,MISSISSIPPI,2015,April,EF1,,-89.6589,,-89.6221,0,0,0,0,35.00K
569777,NEBRASKA,2015,May,EF0,,-102.47,,-102.47,0,0,0,0,0.00K
608899,TEXAS,2015,November,EF0,,-101.3,,-101.294,0,0,0,0,0.00K
566954,MISSOURI,2015,April,EF0,,-89.8065,,-89.7747,0,0,0,0,6.00K
561168,SOUTH CAROLINA,2015,April,EF1,,-80.9298,,-80.929,2,0,0,0,200.00K
565960,KANSAS,2015,May,EF0,,-97.444,,-97.444,0,0,0,0,
565972,KANSAS,2015,May,EF0,,-97.4673,,-97.3945,0,0,0,0,
565973,KANSAS,2015,May,EF1,,-97.3324,,-97.3128,0,0,0,0,
567759,COLORADO,2015,May,EF0,,-104.325,,-104.323,0,0,0,0,0.00K
573088,KANSAS,2015,May,EF1,,-100.6345,,-100.6347,0,0,0,0,50.00K
573096,COLORADO,2015,May,EF0,,-103.3548,,-103.3513,0,0,0,0,0.00K
566996,INDIANA,2015,April,EF1,,-87.0924,,-87.0832,0,0,0,0,2.00K
564235,TEXAS,2015,April,EF0,,-101.56,,-101.5584,0,0,0,0,0.00K
562231,MISSOURI,2015,April,EF1,,-92.3045,,-92.2897,0,0,0,0,15.00K
562237,MISSOURI,2015,April,EF1,,-94.0798,,-93.9572,0,0,0,0,10.00K
566410,TEXAS,2015,May,EF0,,-101.24,,-101.2325,0,0,0,0,0.00K
565770,MISSISSIPPI,2015,April,EF0,,-89.6408,,-89.6312,0,0,0,0,10.00K
608750,IOWA,2015,November,EF1,,-90.343,,-90.382,0,0,0,0,
567760,COLORADO,2015,May,EF0,,-102.69,,-102.6888,0,0,0,0,0.00K
565904,IOWA,2015,May,EF0,,-94.8402,,-94.7834,0,0,0,0,25.00K
566652,IOWA,2015,May,EF0,,-94.5794,,-94.5751,0,0,0,0,0.00K
568305,MICHIGAN,2015,April,EF0,,-84.4987,,-84.4879,0,0,0,0,0.00K
565127,MISSISSIPPI,2015,April,EF1,,-89.5852,,-89.5798,0,0,0,0,10.00K
608867,TEXAS,2015,November,EF1,,-100.7927,,-100.6712,0,0,0,0,
566997,INDIANA,2015,April,EF1,,-87.0832,,-87.03,0,0,0,0,10.00K
567867,MISSOURI,2015,May,EF1,,-93.7149,,-93.6763,0,0,0,0,400.00K
567869,MISSOURI,2015,May,EF1,,-92.7068,,-92.685,0,0,0,0,75.00K
566774,TEXAS,2015,May,EF1,,-95.0562,,-95.0377,0,0,0,0,0.00K
571898,TEXAS,2015,April,EF0,,-97.31,,-97.2989,0,0,0,0,0.00K
571900,TEXAS,2015,April,EF1,,-97.3168,,-97.3203,0,0,0,0,60.00K
571902,TEXAS,2015,April,EF0,,-97.3384,,-97.3315,0,0,0,0,0.00K
566854,KANSAS,2015,May,EF1,,-95.986,,-95.984,0,0,0,0,0.00K
565126,MISSISSIPPI,2015,April,EF0,,-90.3847,,-90.2966,0,0,0,0,7.00K
565773,MISSISSIPPI,2015,April,EF1,,-89.5277,,-89.4726,0,0,0,0,200.00K
571500,NEBRASKA,2015,May,EF0,,-101.9965,,-101.9965,0,0,0,0,0.00K
608869,TEXAS,2015,November,EF0,,-100.6218,,-100.5408,0,0,0,0,
571501,NEBRASKA,2015,May,EF0,,-101.9925,,-101.9925,0,0,0,0,0.00K
608883,TEXAS,2015,November,EF0,,-100.543,,-100.48,0,0,0,0,
608896,TEXAS,2015,November,EF0,,-101.628,,-101.625,0,0,0,0,0.00K
572835,TEXAS,2015,April,EF0,,-101.34,,-101.301,0,0,0,0,0.00K
574227,ALABAMA,2015,April,EF1,,-85.2295,,-85.2258,0,0,0,0,0.00K
560771,TEXAS,2015,April,EF1,,-94.7316,,-94.7098,0,0,0,0,1.00M
560774,TEXAS,2015,April,EF1,,-94.6734,,-94.5991,0,0,0,0,300.00K
573113,KANSAS,2015,May,EF0,,-101.7,,-101.7,0,0,0,0,0.00K
573115,KANSAS,2015,May,EF0,,-101.3857,,-101.3687,0,0,0,0,0.00K
565131,MISSISSIPPI,2015,April,EF0,,-89.4563,,-89.4461,0,0,0,0,11.00K
566827,WISCONSIN,2015,May,EF0,,-88.85,,-88.78,0,0,0,0,0.00K
572836,TEXAS,2015,April,EF0,,-101.01,,-100.969,0,0,0,0,0.00K
560770,TEXAS,2015,April,EF2,,-95.2289,,-95.1992,0,0,0,0,300.00K
566228,KANSAS,2015,May,EF0,,-95.68,,-95.68,0,0,0,0,0.00K
566229,KANSAS,2015,May,EF0,,-95.45,,-95.45,0,0,0,0,0.00K
573116,KANSAS,2015,May,EF0,,-101.3,,-101.3,0,0,0,0,0.00K
573129,ALABAMA,2015,April,EF0,,-86.0164,,-86,0,0,0,0,
573132,ALABAMA,2015,April,EF1,,-85.6186,,-85.5783,0,0,0,0,
569228,LOUISIANA,2015,May,EF1,,-90.5421,,-90.5472,2,0,0,0,100.00K
576727,TEXAS,2015,May,EF1,,-100.7172,,-100.7155,0,0,0,0,40.00K
569765,TEXAS,2015,May,EF2,,-94.9438,,-94.6311,0,0,0,0,250.00K
573600,LOUISIANA,2015,May,EF0,,-92.56,,-92.56,0,0,0,0,0.00K
561167,SOUTH CAROLINA,2015,April,EF0,,-81.8643,,-81.835,0,0,0,0,5.00K
573050,COLORADO,2015,May,EF0,,-102.3,,-102.3,0,0,0,0,0.00K
573066,COLORADO,2015,May,EF0,,-102.5177,,-102.5191,0,0,0,0,0.00K
573067,COLORADO,2015,May,EF0,,-102.512,,-102.5183,0,0,0,0,0.00K
565615,OHIO,2015,April,EF0,,-84.0358,,-84.0334,0,0,0,0,1.00K
578343,TEXAS,2015,May,EF0,,-99.7859,,-99.7827,0,0,0,0,0.00K
573582,TEXAS,2015,May,EF0,,-101.0334,,-101.0192,0,0,0,0,0.00K
603781,OKLAHOMA,2015,November,EF1,,-100,,-99.794,0,0,0,0,0.00K
573081,KANSAS,2015,May,EF0,,-100.1372,,-100.1624,0,0,0,0,0.00K
573084,KANSAS,2015,May,EF0,,-100.6894,,-100.6815,0,0,0,0,0.00K
573109,COLORADO,2015,May,EF0,,-102.5538,,-102.5413,0,0,0,0,0.00K
603783,OKLAHOMA,2015,November,EF2,,-99.659,,-99.45,0,0,0,0,4.00K
585176,KANSAS,2015,May,EF1,,-100.6573,,-100.6116,0,0,0,0,0.00K
585177,KANSAS,2015,May,EF0,,-100.6246,,-100.6166,0,0,0,0,0.00K
560783,TEXAS,2015,April,EF2,,-95.0703,,-95.0708,0,0,0,0,100.00K
608886,OKLAHOMA,2015,November,EF1,,-100.547,,-100.531,0,0,0,0,
574941,LOUISIANA,2015,April,EF0,,-91.28,,-91.28,0,0,0,0,50.00K
571753,ILLINOIS,2015,April,EF0,,-89.6204,,-89.6177,0,0,0,0,0.00K
585178,KANSAS,2015,May,EF0,,-100.6858,,-100.6936,0,0,0,0,0.00K
586570,KANSAS,2015,May,EF0,,-100.6801,,-100.6725,0,0,0,0,0.00K
586572,KANSAS,2015,May,EF0,,-100.588,,-100.584,0,0,0,0,0.00K
586574,KANSAS,2015,May,EF0,,-100.5596,,-100.5571,0,0,0,0,0.00K
564766,ARKANSAS,2015,April,EF1,,-93.2498,,-93.1279,0,0,0,0,500.00K
565974,HAWAII,2015,April,EF0,,-158.0498,,-158.0431,0,0,0,0,0.00K
608891,OKLAHOMA,2015,November,EF0,,-100.518,,-100.471,0,0,0,0,
608892,OKLAHOMA,2015,November,EF1,,-100.2813,,-100.2144,0,0,0,0,
569781,LOUISIANA,2015,May,EF1,,-93.7903,,-93.7842,0,0,0,0,500.00K
571755,ILLINOIS,2015,April,EF0,,-89.4361,,-89.4348,0,0,0,0,0.00K
586576,KANSAS,2015,May,EF0,,-100.54,,-100.5368,0,0,0,0,0.00K
586577,KANSAS,2015,May,EF1,,-100.5349,,-100.5323,0,0,0,0,40.00K
586583,KANSAS,2015,May,EF0,,-100.1198,,-100.1326,0,0,0,0,0.00K
586936,KANSAS,2015,May,EF0,,-100.56,,-100.5627,0,0,0,0,0.00K
586965,KANSAS,2015,May,EF0,,-100.9655,,-100.9638,0,0,0,0,0.00K
587284,PENNSYLVANIA,2015,June,EF0,,-80.08,,-80.076,0,0,0,0,5.00K
567951,OHIO,2015,April,EF0,,-84.1171,,-84.1111,0,0,0,0,5.00K
569784,TEXAS,2015,May,EF1,,-94.4566,,-94.1086,0,0,0,0,600.00K
586966,KANSAS,2015,May,EF1,,-100.9512,,-100.9112,0,0,0,0,1.00M
586967,KANSAS,2015,May,EF0,,-100.5264,,-100.5503,0,0,0,0,0.00K
586970,KANSAS,2015,May,EF0,,-100.3243,,-100.3038,0,0,0,0,0.00K
586972,KANSAS,2015,May,EF0,,-100.3466,,-100.3307,0,0,0,0,0.00K
577092,MISSISSIPPI,2015,May,EF0,,-90.6111,,-90.6111,0,0,0,0,0.00K
573585,TEXAS,2015,May,EF0,,-100.7302,,-100.712,0,0,0,0,0.00K
578278,TEXAS,2015,May,EF0,,-99.0496,,-99.0495,0,0,0,0,0.00K
586973,KANSAS,2015,May,EF0,,-100.3317,,-100.2969,0,0,0,0,0.00K
586974,KANSAS,2015,May,EF0,,-100.2928,,-100.2627,0,0,0,0,0.00K
587093,KANSAS,2015,May,EF0,,-101.1064,,-101.079,0,0,0,0,0.00K
587096,KANSAS,2015,May,EF0,,-100.9735,,-100.9436,0,0,0,0,0.00K
565337,OREGON,2015,April,EF0,,-123.0288,,-123.0288,0,0,0,0,25.00K
603782,OKLAHOMA,2015,November,EF2,,-99.729,,-99.659,0,0,0,0,3.00K
583121,NORTH CAROLINA,2015,June,EF1,,-79.2455,,-79.2373,0,0,0,0,25.00K
574219,ALABAMA,2015,April,EF1,,-85.6291,,-85.6125,0,0,0,0,0.00K
568563,GEORGIA,2015,April,EF0,,-82.961,,-82.9067,0,0,0,0,20.00K
568605,FLORIDA,2015,April,EF1,,-82.2713,,-82.2405,0,0,0,0,
571045,NORTH DAKOTA,2015,May,EF0,,-97.24,,-97.1986,0,0,0,0,
573106,COLORADO,2015,May,EF0,,-102.3746,,-102.3782,0,0,0,0,0.00K
568682,FLORIDA,2015,April,EF1,,-81.6565,,-81.6058,0,0,0,0,
560640,CALIFORNIA,2015,February,EF0,,-119.79,,-119.79,0,0,0,0,
573968,NEW YORK,2015,June,EF0,,-73.964,,-73.961,0,0,0,0,
563683,LOUISIANA,2015,April,EF1,,-93.0201,,-92.8643,0,0,0,0,30.00K
574167,COLORADO,2015,June,EF3,,-105.08,,-105.19,0,0,0,0,
603784,OKLAHOMA,2015,November,EF1,,-99.324,,-99.307,0,0,0,0,0.00K
591515,MINNESOTA,2015,August,EF0,,-95.3303,,-95.3283,0,0,0,0,0.00K
591517,MINNESOTA,2015,August,EF0,,-95.1285,,-95.1266,0,0,0,0,0.00K
590647,COLORADO,2015,June,EF0,,-104.0208,,-103.9982,0,0,0,0,0.00K
592087,COLORADO,2015,June,EF0,,-104.0434,,-104.0381,0,0,0,0,0.00K
590651,COLORADO,2015,June,EF0,,-104.0219,,-104.0113,0,0,0,0,0.00K
590652,COLORADO,2015,June,EF0,,-104.0084,,-104.0061,0,0,0,0,0.00K
574168,COLORADO,2015,June,EF3,,-105.19,,-105.2,0,0,0,0,
591516,MINNESOTA,2015,August,EF0,,-95.2815,,-95.2784,0,0,0,0,0.00K
591518,MINNESOTA,2015,August,EF0,,-94.833,,-94.8212,0,0,0,0,0.00K
590625,COLORADO,2015,June,EF0,,-104.2917,,-104.2908,0,0,0,0,0.00K
591519,MINNESOTA,2015,August,EF0,,-95.1084,,-95.1065,0,0,0,0,0.00K
590634,COLORADO,2015,June,EF1,,-104.0524,,-104.0544,0,0,0,0,
590654,COLORADO,2015,June,EF0,,-104.0022,,-103.9962,0,0,0,0,0.00K
590658,COLORADO,2015,June,EF0,,-103.9905,,-103.9855,0,0,0,0,0.00K
590659,COLORADO,2015,June,EF0,,-103.9798,,-103.9839,0,0,0,0,0.00K
590626,COLORADO,2015,June,EF0,,-104.1262,,-104.1254,0,0,0,0,0.00K
590627,COLORADO,2015,June,EF0,,-104.1245,,-104.124,0,0,0,0,0.00K
590628,COLORADO,2015,June,EF1,,-104.1248,,-104.128,0,0,0,0,
590664,COLORADO,2015,June,EF0,,-103.9921,,-103.9897,0,0,0,0,0.00K
575406,WISCONSIN,2015,June,EF0,,-90.6664,,-90.5717,0,0,0,0,30.00K
575158,NORTH DAKOTA,2015,June,EF0,,-98.44,,-98.4196,0,0,0,0,0.00K
590445,ILLINOIS,2015,June,EF1,,-89.6702,,-89.6402,0,0,0,0,0.00K
590446,ILLINOIS,2015,June,EF2,,-90.7945,,-90.7135,0,0,0,0,0.00K
577066,ILLINOIS,2015,June,EF1,,-89.6509,,-89.6331,0,0,0,0,0.00K
593585,KANSAS,2015,April,EF0,,-98.1793,,-98.1743,0,0,0,0,
590213,KANSAS,2015,June,EF0,,-101.2336,,-101.0982,0,0,0,0,0.00K
565777,KANSAS,2015,May,EF0,,-98.1893,,-98.1268,0,0,0,0,25.00K
565784,KANSAS,2015,May,EF0,,-97.63,,-97.6282,0,0,0,0,0.00K
590632,COLORADO,2015,June,EF0,,-104.0651,,-104.0658,0,0,0,0,0.00K
590636,COLORADO,2015,June,EF0,,-104.0293,,-104.0406,0,0,0,0,0.00K
576616,KANSAS,2015,July,EF1,,-95.122,,-95.056,0,0,0,0,
603686,MINNESOTA,2015,August,EF1,,-96.3082,,-96.2688,0,0,0,0,500.00K
590642,COLORADO,2015,June,EF0,,-104.0432,,-104.031,0,0,0,0,
603399,ARIZONA,2015,October,EF0,,-109.77,,-109.7054,0,0,0,0,0.00K
598280,FLORIDA,2015,October,EF0,,-82.6278,,-82.6221,0,0,0,0,12.00K
608764,IOWA,2015,November,EF1,,-92.4111,,-92.205,0,0,0,0,
605128,NEW MEXICO,2015,October,EF0,,-108.42,,-108.3952,0,0,0,0,0.00K
602181,TEXAS,2015,October,EF2,,-95.2346,,-95.2017,0,0,0,0,2.00M
581931,TEXAS,2015,May,EF0,,-100.422,,-100.416,0,0,0,0,0.00K
608874,TEXAS,2015,November,EF1,,-100.2421,,-100,0,0,0,0,
601577,LOUISIANA,2015,October,EF1,,-90.6409,,-90.6227,0,0,0,0,
601578,LOUISIANA,2015,October,EF0,,-90.41,,-90.33,0,0,0,0,
604077,IOWA,2015,October,EF0,,-96.31,,-96.309,0,0,0,0,1.00K
604078,IOWA,2015,October,EF0,,-96.02,,-96.018,0,0,0,0,0.00K
604080,IOWA,2015,October,EF0,,-95.95,,-95.949,0,0,0,0,0.00K
604081,IOWA,2015,October,EF0,,-95.89,,-95.888,0,0,0,0,0.00K
604082,IOWA,2015,October,EF0,,-95.84,,-95.838,0,0,0,0,0.00K
604084,IOWA,2015,October,EF0,,-95.54,,-95.537,0,0,0,0,10.00K
564586,KANSAS,2015,April,EF1,,-98.4014,,-98.3984,0,0,0,0,150.00K
601580,MISSISSIPPI,2015,October,EF1,,-89.4713,,-89.4641,0,0,0,0,
609815,KANSAS,2015,June,EF0,,-101.2091,,-101.2074,0,0,0,0,0.00K
611630,COLORADO,2015,April,EF0,,-102.8084,,-102.8084,0,0,0,0,0.00K
